State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,4000,5000,5000
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,4000,5000,5000
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,05-09-2025,5000,9000,9000
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,3600,4000,4000
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,3600,4000,4000
Tamil Nadu,Thiruchirappalli,Thuraiyur,Amaranthus,Amaranthus,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Thiruchirappalli,Thuraiyur,Amla(Nelli Kai),Amla,Local,05-09-2025,8000,8000,8000
Tamil Nadu,Thiruchirappalli,Thuraiyur,Ashgourd,Gouard,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Thiruchirappalli,Thuraiyur,Bitter gourd,Bitter Gourd,Local,05-09-2025,3600,4600,4600
Tamil Nadu,Thiruchirappalli,Thuraiyur,Carrot,Pusakesar,Local,05-09-2025,7000,7000,7000
Tamil Nadu,Thiruchirappalli,Thuraiyur,Cauliflower,Ranchi,Local,05-09-2025,3000,4000,4000
Tamil Nadu,Thiruchirappalli,Thuraiyur,Chow Chow,Chow Chow,Local,05-09-2025,3500,3500,3500
Tamil Nadu,Thiruchirappalli,Thuraiyur,Snakeguard,Snakeguard,Local,05-09-2025,4000,4600,4600
Tamil Nadu,Thiruchirappalli,Thuraiyur,Tender Coconut,Tender Coconut,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thiruchirappalli,Thuraiyur,Tube Flower,Tube Flower,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,1200,1500,1500
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,5000,5600,5600
Tamil Nadu,Thirunelveli,Ambasamudram(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,1600,2000,2000
Tamil Nadu,Thirunelveli,Kandiyaperi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,1800,2200,2200
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,1500,2000,2000
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,1200,1500,1500
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Capsicum,Capsicum,Local,05-09-2025,6000,6500,6500
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,05-09-2025,2500,4500,4500
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,5000,5600,5600
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,1200,1400,1400
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Capsicum,Capsicum,Local,05-09-2025,6000,6500,6500
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,4000,7000,7000
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,05-09-2025,3000,3200,3200
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,5000,5600,5600
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,6000,8000,8000
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,4800,5000,5000
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,3600,4400,4400
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,1800,2000,2000
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,05-09-2025,3800,4000,4000
Tamil Nadu,Thirunelveli,NGO Colony(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,1300,1500,1500
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,4000,7000,7000
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Custard Apple (Sharifa),Custard Apple(Sharifa),Local,05-09-2025,7000,8000,8000
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,05-09-2025,4500,5000,5000
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Grapes,Annabesahai,Local,05-09-2025,10000,12000,12000
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,05-09-2025,6000,10500,10500
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,05-09-2025,7000,8000,8000
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Onion,Bellary,Local,05-09-2025,2200,2800,2800
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,1800,2000,2000
Tamil Nadu,Thirunelveli,Palayamkottai(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,2000,3500,3500
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,1500,2000,2000
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,4000,5000,5000
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,4000,5000,5000
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,3000,4000,4000
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Brinjal,Round,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,3500,3500,3500
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,2500,6000,6000
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,7000,8000,8000
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Thirupur,Dharapuram(Uzhavar Sandhai ),Groundnut,Big (With Shell),Local,05-09-2025,5500,6000,6000
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,05-09-2025,4000,4700,4700
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ),Brinjal,Round,Local,05-09-2025,5000,5800,5800
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thirupur,Palladam(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,4800,5200,5200
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Lemon,Lemon,Local,05-09-2025,7000,8000,8000
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,Local,05-09-2025,1500,2000,2000
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,05-09-2025,8500,9000,9000
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,4000,5000,5000
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,4500,6000,6000
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,1000,1500,1500
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,1000,1500,1500
Tamil Nadu,Thirupur,Tiruppur (South) (Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,3000,4200,4200
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,3500,4200,4200
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Papaya,Papaya,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ),Tapioca,Tapioca,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Brinjal,Round,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,4200,4800,4800
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Jack Fruit,Jack Fruit,Local,05-09-2025,1500,2000,2000
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,05-09-2025,7000,8000,8000
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,3000,3600,3600
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Knool Khol,Knool Khol,Local,05-09-2025,3000,3600,3600
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,4800,6000,6000
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Tender Coconut,Tender Coconut,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,05-09-2025,5500,7000,7000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Brinjal,Round,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Capsicum,Capsicum,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,3000,3500,3500
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Mousambi(Sweet Lime),Mousambi,Local,05-09-2025,4000,5000,5000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Thondekai,Thondekai,Local,05-09-2025,1800,2000,2000
Tamil Nadu,Thiruvannamalai,Keelpennathur(Uzhavar Sandhai ),Yam (Ratalu),Yam (Ratalu),Local,05-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Amla(Nelli Kai),Amla,Local,05-09-2025,6000,8000,8000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,1600,2000,2000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,05-09-2025,4200,5000,5000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,05-09-2025,6000,7200,7200
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Guava,Guava Alahabad,Local,05-09-2025,4200,5000,5000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,05-09-2025,3300,4000,4000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,3300,4000,4000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,1500,2000,2000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,2000,2500,2500
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,05-09-2025,6000,7000,7000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Marigold(Calcutta),Marigold(Calcutta),Local,05-09-2025,32000,35000,35000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,3600,4200,4200
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,05-09-2025,3000,3600,3600
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,7000,8000,8000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Grapes,Annabesahai,Local,05-09-2025,8000,10000,10000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Lemon,Lemon,Local,05-09-2025,8000,10000,10000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Maize,Deshi Red,Local,05-09-2025,3500,4000,4000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Mango (Raw-Ripe),Mango - Raw-Ripe,Local,05-09-2025,12000,14000,14000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,4500,5000,5000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Pineapple,Pine Apple,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ),Sweet Potato,Hosur Red,Local,05-09-2025,5000,6000,6000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Beetroot,Beetroot,Local,05-09-2025,3000,3600,3600
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Onion,Bellary,Local,05-09-2025,2500,3000,3000
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,3600,4200,4200
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Apple,American,Local,05-09-2025,16000,16000,16000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,05-09-2025,3400,3400,3400
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Coconut,Coconut,Local,05-09-2025,6600,6600,6600
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Drumstick,Drumstick,Local,05-09-2025,6000,6000,6000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Elephant Yam (Suran),Elephant Yam (Suran),Local,05-09-2025,6600,6600,6600
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ),Garlic,Average,Local,05-09-2025,15000,15000,15000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,05-09-2025,3600,3600,3600
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Beans,Beans (Whole),Local,05-09-2025,4600,4600,4600
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Carrot,Pusakesar,Local,05-09-2025,7800,7800,7800
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,05-09-2025,3400,3400,3400
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Lime,Lime,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Potato,(Red Nanital),Local,05-09-2025,3400,3400,3400
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ),Ridgeguard(Tori),Ridgeguard(Tori),Local,05-09-2025,4400,4400,4400
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,05-09-2025,4500,4500,4500
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Lemon,Lemon,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Lime,Lime,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Onion Green,Onion Green,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Potato,(Red Nanital),Local,05-09-2025,3500,3500,3500
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ),Tamarind Fruit,Tamarind Fruit,Local,05-09-2025,16000,16000,16000
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Amaranthus,Amaranthus,Local,05-09-2025,1500,1500,1500
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Ashgourd,Gouard,Local,05-09-2025,3200,3200,3200
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,05-09-2025,3800,3800,3800
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,05-09-2025,6000,6000,6000
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,05-09-2025,3200,3200,3200
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Cucumbar(Kheera),Cucumbar,Local,05-09-2025,6000,6000,6000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Bitter gourd,Bitter Gourd,Local,05-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,2000,2000,2000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Coconut,Coconut,Local,05-09-2025,7000,7000,7000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,05-09-2025,5000,5000,5000
Tamil Nadu,Thiruvarur,Tiruvarur(Uzhavar Sandhai ),Lime,Lime,Local,05-09-2025,3000,3000,3000
Tamil Nadu,Thiruvarur,Valangaiman,Amaranthus,Amaranthus,Local,05-09-2025,1500,1500,1500
Tamil Nadu,Thiruvarur,Valangaiman,Cluster beans,Cluster Beans,Local,05-09-2025,3600,3600,3600
Tamil Nadu,Thiruvarur,Valangaiman,Coconut,Coconut,Local,05-09-2025,7000,7000,7000
Tamil Nadu,Thiruvarur,Valangaiman,Green Chilli,Green Chilly,Local,05-09-2025,5600,5600,5600
Tamil Nadu,Thiruvarur,Valangaiman,Onion,Bellary,Local,05-09-2025,2400,2400,2400
Tamil Nadu,Thiruvellore,Ambattur(Uzhavar Sandhai ),Garlic,Average,Local,05-09-2025,16000,16000,16000
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Lemon,Lemon,Local,05-09-2025,8000,8000,8000
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Raddish,Raddish,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Banana,Besrai,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,05-09-2025,4000,4000,4000
Tamil Nadu,Thiruvellore,Paruthipattu(Uzhavar Sandhai ),Cabbage,Cabbage,Local,05-09-2025,3000,3000,3000
